question,question_id,question_type,answer,focus,id,source,url,cui,semanticType,semanticGroup
What causes Diabetes and eye disease ?,0001189-2,causes,"Diabetic retinopathy is caused by damage from diabetes to blood vessels of the retina. The retina is the layer of tissue at the back of the inner eye. It changes light and images that enter the eye into nerve signals, which are sent to the brain. Diabetic retinopathy is a main cause of decreased vision or blindness in Americans ages 20 to 74 years. People with  type 1  or  type 2 diabetes  are at risk for this condition. Some people who have type 2 diabetes that develops slowly already have eye damage when they are first diagnosed. Watch this video about: Diabetes - retinal conditions The chance of developing retinopathy and having a more severe form is higher when: You have had diabetes for a long time., Your blood sugar (glucose) has been poorly controlled., You also smoke or you have high blood pressure or high cholesterol. ,  If you already have damage to the blood vessels in your eye, some types of exercise can make the problem worse. Check with your health care provider before starting an exercise program. Other eye problems that can occur in people with diabetes include: Cataract  -- Cloudiness of the eye lens.,  Glaucoma  -- Increased pressure in the eye that can lead to blindness., Macular edema -- Blurry vision due to fluid leaking into the area of the retina that provides sharp central vision.,  Retinal detachment  -- Scarring that may cause part of the retina to pull away from the back of your eyeball. ,  High blood sugar or rapid changes in blood sugar level often cause blurred vision. This is because the lens in the middle of the eye cannot change shape when it has too much sugar and water in the lens. This is not the same problem as diabetic retinopathy.",Diabetes and eye disease,0001189,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/001212.htm,C0011860,T047,Disorders
What are the symptoms of Diabetes and eye disease ?,0001189-3,symptoms,"Most often, diabetic retinopathy has no symptoms until the damage to your eyes is severe. This is because damage to much of the retina can occur before your vision is affected. Symptoms of diabetic retinopathy include: Blurred vision and slow vision loss over time,  Floaters , Shadows or missing areas of vision, Trouble seeing at night ,  Many people with early diabetic retinopathy have no symptoms before bleeding occurs in the eye. This is why everyone with diabetes should have regular eye exams.",Diabetes and eye disease,0001189,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/001212.htm,C0011860,T047,Disorders
How to diagnose Diabetes and eye disease ?,0001189-4,exams and tests,"Your eye doctor will examine your eyes. You may first be asked to read an eye chart. Then you will receive eye drops to widen the pupils of your eyes. Tests you may have involve: Measuring the fluid pressure inside your eyes ( tonometry ), Checking the structures inside your eyes ( slit lamp exam ), Checking and photographing your retinas ( fluorescein angiography ) ,  If you have the early stage of diabetic retinopathy (nonproliferative), the eye doctor may see: Blood vessels in the eye that are larger in certain spots (called microaneurysms), Blood vessels that are blocked, Small amounts of bleeding (retinal hemorrhages) and fluid leaking into the retina ,  If you have advanced retinopathy (proliferative), the eye doctor may see: New blood vessels starting to grow in the eye that are weak and can bleed, Small scars forming on the retina and in other parts of the eye (the vitreous) ,  The eye exam for people with diabetes is different from going to the eye doctor (optometrist or ophthalmologist) to have your vision checked and to see whether you need new glasses. If you notice a change in vision and see an optometrist, make sure you tell the optometrist that you have diabetes.",Diabetes and eye disease,0001189,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/001212.htm,C0011860,T047,Disorders
What are the treatments for Diabetes and eye disease ?,0001189-5,treatment,"People with early diabetic retinopathy may not need treatment. But they should be closely followed by an eye doctor who is trained to treat diabetic eye diseases. If your eye doctor notices new blood vessels growing in your retina (neovascularization) or you develop macular edema, treatment is usually needed. Eye surgery is the main treatment for diabetic retinopathy. Laser eye surgery creates small burns in the retina where there are abnormal blood vessels. This process is called photocoagulation. It is used to keep vessels from leaking, or to shrink abnormal vessels., Surgery called vitrectomy is used when there is bleeding (hemorrhage) into the eye. It may also be used to repair retinal detachment. ,  Medicines that are injected into the eyeball may help prevent abnormal blood vessels from growing and improve macular edema.  Follow your eye doctor's advice on how to protect your vision. Have  eye exams  as often as recommended, usually once every 1 to 2 years. If you have diabetes and your blood sugar has been very high, your provider will adjust the medicines to lower your blood sugar level. If you have diabetic retinopathy, your vision can get worse for a short time when you begin taking medicine that quickly improves your blood sugar level.",Diabetes and eye disease,0001189,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/001212.htm,C0011860,T047,Disorders
Where to find support for people with Diabetes and eye disease ?,0001189-6,support groups,"More  information  and support for people with diabetes and their families can be found at: American Diabetes Association --  www.diabetes.org , National Institute of Diabetes and Digestive and Kidney Diseases --  www.niddk.nih.gov/health-information/diabetes , Prevent Blindness America --  www.preventblindness.org , ",Diabetes and eye disease,0001189,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/001212.htm,C0011860,T047,Disorders
What is the outlook for Diabetes and eye disease ?,0001189-7,outlook,"Managing your diabetes may help slow diabetic retinopathy and other eye problems. Control your blood sugar (glucose) level by: Eating healthy foods, Getting regular exercise, Checking your blood sugar as often as instructed by your diabetes provider and keeping a record of your numbers so you know the types of foods and activities that affect your blood sugar level, Taking medicine or insulin as instructed ,  Treatments can reduce vision loss. They do not cure diabetic retinopathy or reverse the changes that have already occurred.",Diabetes and eye disease,0001189,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/001212.htm,C0011860,T047,Disorders
What are the complications of Diabetes and eye disease ?,0001189-8,complications,Diabetic eye disease can lead to reduced vision and blindness.,Diabetes and eye disease,0001189,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/001212.htm,C0011860,T047,Disorders
Do I need to see a doctor for Diabetes and eye disease ?,0001189-9,when to contact a medical professional,"Call for an appointment with an eye doctor (optometrist or ophthalmologist) if you have diabetes and you have not seen an optometrist or ophthalmologist in the past year. Contact your provider if any of the following symptoms are new or are becoming worse: You cannot see well in dim light., You have blind spots., You have double vision (you see two things when there is only one)., Your vision is hazy or blurry and you cannot focus., You have pain in one of your eyes., You are having headaches., You see spots floating in your eyes., You cannot see things on the side of your field of vision., You see shadows., ",Diabetes and eye disease,0001189,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/001212.htm,C0011860,T047,Disorders
How to prevent Diabetes and eye disease ?,0001189-10,prevention,"Good control of blood sugar, blood pressure, and cholesterol are very important for preventing diabetic retinopathy. Do not smoke. If you need help quitting, ask your provider. Women with diabetes who become pregnant should have more frequent eye exams during pregnancy and for a year after delivery.",Diabetes and eye disease,0001189,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/001212.htm,C0011860,T047,Disorders
What is (are) Diabetes and kidney disease ?,0001190-1,information,Kidney disease or kidney damage often occurs over time in people with diabetes. This type of kidney disease is called diabetic nephropathy.,Diabetes and kidney disease,0001190,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/000494.htm,C0011860,T047,Disorders
